segment_id;nwb_weg_id;nwb_versie;begin_pos;eind_pos;overheidid;overheid;straatnaam;straatnr;wegbeheer;hoogte;x;y;wegtype;snelheid;tun_factor;boom_fact;maxsnelh_p;maxs_p_dyn;maxsnelh_v;a_rand_l;a_gevel_l;bebdicht_l;a_toepas_l;a_scherm_l;s_hoogte_l;a_rand_r;a_gevel_r;bebdicht_r;a_toepas_r;a_scherm_r;s_hoogte_r;stagf_lv;int_lv;int_lv_dyn;stagf_mv;int_mv;stagf_zv;int_zv;stagf_bv;int_bv;opmerking;gewijzigd;geomet_wkt;actie
1538880;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;150410.62;458736.32;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27938_;;LINESTRING(150361.342999998 458726.468600001,150424 458739,150459.685800001 458747.138900001);u
1538881;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;150508.30;458759.80;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27939_;;LINESTRING(150459.685800001 458747.138900001,150481 458752,150556.6127 458773.603700001);u
1538882;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150604.90;458787.50;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27940_;;LINESTRING(150556.6127 458773.603700001,150561.202399999 458774.914999999,150600 458786,150636 458797,150652.742899999 458802.8442);u
1538883;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150700.19;458819.40;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27941_;;LINESTRING(150652.742899999 458802.8442,150713.4256 458824.025899999,150742 458834,150747.464000002 458836.384300001);u
1538884;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150793.52;458856.48;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27942_;;LINESTRING(150747.464000002 458836.384300001,150797 458858,150839.519299999 458876.708500002);u
1538885;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;150885.18;458897.57;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27943_;;LINESTRING(150839.519299999 458876.708500002,150872 458891,150877 458893,150882 458896,150930.223999999 458919.846999999);u
1538886;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;150975.22;458942.21;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27944_;;LINESTRING(150930.223999999 458919.846999999,150973 458941,151019.307300001 458966.324299999);u
1538887;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;151217.26;459076.40;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.004000;45315;0;0.004000;3763;0.004000;4823;0.000000;0;27945_;;LINESTRING(151019.307300001 458966.324299999,151039.6417 458977.444699999,151101 459011,151229 459083,151410.7282 459194.158100002);u
1538888;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151453.43;459220.65;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27946_;;LINESTRING(151410.7282 459194.158100002,151413.782000002 459196.026000001,151417 459198,151496.106699999 459247.174400002);u
1538889;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151538.70;459273.84;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27947_;;LINESTRING(151496.106699999 459247.174400002,151528 459267,151551.878800001 459282.271400001,151581.0295 459300.914299998);u
1538890;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-7;151623.55;459327.69;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27948_;;LINESTRING(151581.0295 459300.914299998,151614 459322,151636.986499999 459335.703499999,151666.708099999 459353.4221);u
1538891;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151709.87;459379.15;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27949_;;LINESTRING(151666.708099999 459353.4221,151718 459384,151753.760899998 459403.610800002);u
1538892;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;151797.82;459427.77;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27950_;;LINESTRING(151753.760899998 459403.610800002,151811 459435,151842.5449 459450.6622);u
1538893;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;151887.55;459473.01;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27951_;;LINESTRING(151842.5449 459450.6622,151864.234200001 459461.431000002,151932.560400002 459495.3552);u
1538894;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;151977.84;459517.13;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27952_;;LINESTRING(151932.560400002 459495.3552,151954 459506,152008.170499999 459531.279599998,152023.3803 459538.377500001);u
1538895;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;152069.24;459558.90;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27953_;;LINESTRING(152023.3803 459538.377500001,152044 459548,152088 459567,152115.748100001 459577.917300001);u
1538896;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;152162.46;459596.43;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27954_;;LINESTRING(152115.748100001 459577.917300001,152149 459591,152157 459594,152166 459598,152209.237399999 459614.765500002);u
1538897;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;152256.09;459632.93;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27955_;;LINESTRING(152209.237399999 459614.765500002,152234.612199999 459624.604699999,152302.939800002 459651.099100001);u
1538898;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;0;152350.15;459668.32;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27956_;;LINESTRING(152302.939800002 459651.099100001,152313 459655,152384.4716 459680.6219,152397.447500002 459685.273600001);u
1538899;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152445.08;459701.25;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27957_;;LINESTRING(152397.447500002 459685.273600001,152419 459693,152460.3046 459706.059500001,152492.993999999 459716.395100001);u
1538900;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152540.91;459731.54;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27958_;;LINESTRING(152492.993999999 459716.395100001,152536.582699999 459730.176899999,152588.818399999 459746.692600001);u
1538901;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152636.73;459761.84;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27959_;;LINESTRING(152588.818399999 459746.692600001,152612.860800002 459754.294199999,152684.6428 459776.989999998);u
1538902;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152732.56;459792.14;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27960_;;LINESTRING(152684.6428 459776.989999998,152689.138999999 459778.411600001,152765.417100001 459802.528900001,152780.4672 459807.2874);u
1538903;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;0;152828.38;459822.45;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27961_;;LINESTRING(152780.4672 459807.2874,152827 459822,152876.1866 459837.9133);u
1538904;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;152924.00;459853.38;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27962_;;LINESTRING(152876.1866 459837.9133,152917.7795 459851.369800001,152963 459866,152971.794 459868.8884);u
1538905;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;153019.53;459884.57;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27963_;;LINESTRING(152971.794 459868.8884,153027.101599999 459887.054099999,153067.275600001 459900.249200001);u
1538906;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;153115.02;459915.93;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27964_;;LINESTRING(153067.275600001 459900.249200001,153121.933699999 459918.201499999,153162.757300001 459931.609999999);u
1538907;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;153246.05;459958.97;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.005000;45315;0;0.005000;3763;0.005000;4823;0.000000;0;27965_;;LINESTRING(153162.757300001 459931.609999999,153329.346900001 459986.326000001);u
1538908;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;149812.36;458650.56;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27966_;;LINESTRING(149762.493999999 458646.443999998,149791 458649,149832 458652,149862.2445 458654.520399999);u
1538909;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;149912.32;458658.69;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27967_;;LINESTRING(149862.2445 458654.520399999,149948.922699999 458661.7436,149962.397399999 458662.866500001);u
1538910;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;150012.45;458667.25;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27968_;;LINESTRING(149962.397399999 458662.866500001,150000 458666,150053.039000001 458671.304000001,150062.455499999 458672.2456);u
1538911;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150112.45;458677.30;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27969_;;LINESTRING(150062.455499999 458672.2456,150110 458677,150162.329500001 458683.391399998);u
1538912;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150212.21;458689.48;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27970_;;LINESTRING(150162.329500001 458683.391399998,150241 458693,150261.993700001 458696.257599998);u
1538913;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150311.65;458703.96;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27971_;;LINESTRING(150261.993700001 458696.257599998,150357 458711,150361.260000002 458711.912799999);u
1538914;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;150410.39;458722.44;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27972_;;LINESTRING(150361.260000002 458711.912799999,150427 458726,150459.5132 458733.044500001);u
1538915;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;150508.27;458745.08;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27973_;;LINESTRING(150459.5132 458733.044500001,150487 458739,150556.590700001 458758.883000001);u
1538916;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150604.91;458772.69;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27974_;;LINESTRING(150556.590700001 458758.883000001,150566.790199999 458761.797200002,150613 458775,150643.331300002 458785.0123,150652.725000001 458788.1131);u
1538917;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150700.44;458803.86;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27975_;;LINESTRING(150652.725000001 458788.1131,150716 458809,150747.545499999 458821.322500002);u
1538918;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;150794.06;458840.31;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27976_;;LINESTRING(150747.545499999 458821.322500002,150780 458834,150839.897100002 458860.8926);u
1538919;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;150885.66;458881.59;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27977_;;LINESTRING(150839.897100002 458860.8926,150878 458878,150883 458880,150888 458883,150930.9586 458903.307700001);u
1538920;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;150975.85;458925.87;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27978_;;LINESTRING(150930.9586 458903.307700001,150943 458909,150980 458928,151019.8893 458950.069899999);u
1538921;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151063.86;458974.40;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.013000;48074;0;0.013000;2955;0.013000;4772;0.000000;0;27979_;;LINESTRING(151019.8893 458950.069899999,151067.804400001 458976.5803,151107.827 458998.723900001);u
1538923;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151483.86;459221.69;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27980_;;LINESTRING(151440.9804 459195.487500001,151446.423599999 459198.813900001,151522 459245,151526.6873 459247.970199998);u
1538924;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-6;151569.13;459274.87;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27981_;;LINESTRING(151526.6873 459247.970199998,151536.992600001 459254.500300001,151611.579 459301.762899999);u
1538925;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-7;151654.60;459327.72;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27982_;;LINESTRING(151611.579 459301.762899999,151623 459309,151697.827399999 459353.342099998);u
1538926;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-5;151741.27;459378.60;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27983_;;LINESTRING(151697.827399999 459353.342099998,151704 459357,151773 459397,151785.0425 459403.252799999);u
1538927;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-4;151829.64;459426.41;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27984_;;LINESTRING(151785.0425 459403.252799999,151842.1787 459432.9197,151874.2359 459449.564800002);u
1538928;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;151919.16;459472.08;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27985_;;LINESTRING(151874.2359 459449.564800002,151877 459451,151913.460900001 459469.230500001,151961 459493,151964.1479 459494.4615);u
1538929;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;152009.73;459515.62;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27986_;;LINESTRING(151964.1479 459494.4615,151985.352899998 459504.306699999,152055.302299999 459536.783199999);u
1538930;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;152101.62;459556.21;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27987_;;LINESTRING(152055.302299999 459536.783199999,152073 459545,152132.000999998 459568.1138,152148.4078 459574.541200001);u
1538931;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-3;152195.20;459592.80;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27988_;;LINESTRING(152148.4078 459574.541200001,152170 459583,152179 459586,152188 459590,152242.032400001 459611.012600001);u
1538932;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;152288.87;459629.23;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27989_;;LINESTRING(152242.032400001 459611.012600001,152296 459632,152335.968899999 459646.725299999);u
1538933;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;0;152383.12;459664.10;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27990_;;LINESTRING(152335.968899999 459646.725299999,152356.029800002 459654.1162,152410 459674,152430.594900001 459680.526900001);u
1538934;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;2;152478.50;459695.71;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27991_;;LINESTRING(152430.594900001 459680.526900001,152507.694800001 459704.961100001,152526.398899999 459710.888700001);u
1538935;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152574.30;459726.07;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27992_;;LINESTRING(152526.398899999 459710.888700001,152583.956700001 459729.129799999,152622.2029 459741.250599999);u
1538936;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;1;152670.10;459756.43;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27993_;;LINESTRING(152622.2029 459741.250599999,152660.218600001 459753.2984,152718.006900001 459771.612500001);u
1538937;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;0;152765.91;459786.79;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27994_;;LINESTRING(152718.006900001 459771.612500001,152736.480500001 459777.467099998,152812.742400002 459801.635699999,152813.810899999 459801.974300001);u
1538938;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;152861.71;459817.16;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27995_;;LINESTRING(152813.810899999 459801.974300001,152877 459822,152909.6657 459832.174600001);u
1538939;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;152957.64;459847.12;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27996_;;LINESTRING(152909.6657 459832.174600001,152936.760899998 459840.614100002,153005.618900001 459862.0616);u
1538940;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-2;153077.74;459884.53;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;48074;0;0.017000;2955;0.017000;4772;0.000000;0;27997_;;LINESTRING(153005.618900001 459862.0616,153032.570999999 459870.456500001,153121 459898,153149.589000002 459907.827);u
1538943;;;;;20100;Rijkswaterstaat;LEUSDEN-ZUID 6;028;R;5;154490.70;460333.65;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;7.00;4.19;0.001000;2902;0;0.001000;130;0.001000;69;0.000000;0;28000_Scherm R Scherm;;LINESTRING(154479.356899999 460331.869600002,154480 460332,154502.044404386 460335.406005828);u
1538944;;;;;20100;Rijkswaterstaat;LEUSDEN-ZUID 6;028;R;5;154574.45;460346.59;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;7.00;4.19;0.001000;2902;0;0.001000;130;0.001000;69;0.000000;0;28001_Scherm R Scherm;;LINESTRING(154502.044404386 460335.406005828,154617.787 460353.289000001,154646.893199999 460357.587299999);u
1538945;;;;;20100;Rijkswaterstaat;LEUSDEN-ZUID 6;028;R;4;154695.85;460367.67;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;7.30;3.59;0.001000;2902;0;0.001000;130;0.001000;69;0.000000;0;28002_Scherm R Scherm;;LINESTRING(154646.893199999 460357.587299999,154668.98 460360.848999999,154730.624000002 460376.500999998,154744.295000002 460380.234000001);u
1538946;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;-2;153424.35;460022.55;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;3824;0;0.000000;95;0.000000;82;0.000000;0;28003_;;LINESTRING(153329.346900001 459986.326000001,153433.804699998 460026.1587,153464.421999998 460043.425999999,153490.991 460055.896000002,153514.6307 460069.037599999);u
1538947;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;-1;153557.15;460095.74;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;3824;0;0.000000;95;0.000000;82;0.000000;0;28004_;;LINESTRING(153514.6307 460069.037599999,153529.749000002 460077.442000002,153580 460111,153598.079500001 460124.853100002);u
1538948;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;2;153655.57;460168.90;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;3824;0;0.000000;95;0.000000;82;0.000000;0;28005_;;LINESTRING(153598.079500001 460124.853100002,153599.950399999 460126.286699999,153657 460170,153664.853 460173.585999999,153674.410999998 460176.34,153685 460178,153695 460177,153712.561000001 460171.642000001,153716.556000002 460167.142000001,153718.756999999 460160.614999998);u
1538949;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;-2;153246.25;459930.78;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;4787;0;0.000000;129;0.000000;85;0.000000;0;28006_;;LINESTRING(153149.589000002 459907.827,153171 459910,153267.502 459936.653000001,153276 459939,153302.787999999 459944.868000001,153343.022399999 459954.223999999);u
1538950;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;-1;153392.02;459965.36;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;4787;0;0.000000;129;0.000000;85;0.000000;0;28007_;;LINESTRING(153343.022399999 459954.223999999,153384.550999999 459963.881000001,153412.723999999 459969.454999998,153439.903000001 459974.201000001,153441.445500001 459974.3895);u
1538951;;;;;20100;Rijkswaterstaat;MAARN 5;028;R;2;153514.53;459979.84;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;4787;0;0.000000;129;0.000000;85;0.000000;0;28008_;;LINESTRING(153441.445500001 459974.3895,153463.826000001 459977.125,153492.274 459978.890999999,153500.276000001 459979.609000001,153510.651000001 459979.885000002,153515.011 459979.829,153525.274999999 459979.057,153536.975000001 459976.186999999,153549.133000001 459971.567000002,153571.193 459958.083999999,153577.302999999 459948.153000001);u
1538952;;;;;20100;Rijkswaterstaat;Rondweg-Zuid;028;R;6;154500.55;460395.87;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;8879;0;0.000000;465;0.000000;157;0.000000;0;28009_;;LINESTRING(154471.079 460403.931000002,154522 460390,154529.987100001 460387.670400001);u
1538953;;;;;20100;Rijkswaterstaat;Rondweg-Zuid;028;R;6;154564.03;460379.48;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;43.90;3.29;0.000000;8879;0;0.000000;465;0.000000;157;0.000000;0;28010_Scherm R Scherm;;LINESTRING(154529.987100001 460387.670400001,154546 460383,154550 460382,154559.859000001 460380.230999999,154589 460375,154598.646000002 460374.125);u
1538954;;;;;20100;Rijkswaterstaat;Rondweg-Zuid;028;R;2;154407.12;460459.47;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;10222;0;0.000000;341;0.000000;138;0.000000;0;28011_;;LINESTRING(154358 460470,154414 460458,154456.565000001 460450.661200002);u
1538955;;;;;20100;Rijkswaterstaat;Rondweg-Zuid;028;R;1;154506.35;460443.98;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;10222;0;0.000000;341;0.000000;138;0.000000;0;28012_;;LINESTRING(154456.565000001 460450.661200002,154472 460448,154506 460444,154551 460441,154556.502900001 460441);u
1538956;;;;;20100;Rijkswaterstaat;Rondweg-Zuid;028;R;0;154661.37;460443.81;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;10222;0;0.000000;341;0.000000;138;0.000000;0;28013_;;LINESTRING(154556.502900001 460441,154594 460441,154646 460442,154663 460444,154765.914000001 460453.377999999);u
1538957;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;-1;154354.10;460318.73;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;29.20;4.05;0.000000;40240;0;0.000000;2707;0.000000;4655;0.000000;0;28014_Scherm R Scherm;;LINESTRING(154307.124000002 460301.699999999,154401.083500002 460335.767099999);u
